pair_id,case_id,source_line_no,function_id_a,function_id_b,label,graphcodebert_prediction,llm_bcb_style_prediction,error_type,confidence,failure_category,normalized_category,recommended_route,static_solvability,dynamic_solvability,execution_priority,method_name_a,method_name_b,token_jaccard,strict_clone,bcb_style_clone
144,326,326,20210699,19276022,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,getTicketsForQueue,parse,0.125506,no,no
145,327,327,14688886,1005108,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,populateResources,googleImageSearch,0.153333,no,no
146,331,331,2396191,7846688,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getLinksFromURLFast,postData,0.168224,no,no
147,332,332,6840241,10690321,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,copy,readData,0.037175,no,no
148,333,333,18544890,742465,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,get,doVersionCheck,0.215054,no,no
149,334,334,14001795,14819747,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,copyOverWarFile,main,0.102941,no,no
150,339,339,16353490,19276022,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,executePost,parse,0.087558,no,no
151,340,340,2396191,324679,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getLinksFromURLFast,import_hints,0.157895,no,no
152,342,342,16215393,10540676,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,importSequences,checkForUpgrade,0.064171,no,no
153,343,343,10690321,3024970,0,1,0,FP,0.95,other,other,hybrid_review,partially_solvable,medium,low,readData,testCopy_inputStreamToOutputStream,0.042403,no,no
154,345,345,18097962,13152325,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getVersion,loadExistingAntlibs,0.149425,no,no
155,349,349,12039034,10540676,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,importRoles,checkForUpgrade,0.116959,no,no
156,352,352,14819747,18211588,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,copyTextFile,0.083333,no,no
157,355,355,22625683,21016435,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,downloadModel,getFullScreenUrl,0.137255,no,no
158,356,356,17901739,20210699,0,1,0,FP,0.98,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,setMembers,getTicketsForQueue,0.136054,no,no
159,359,359,7809093,10540676,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getContent,checkForUpgrade,0.094444,no,no
160,361,361,14819747,20375440,0,1,0,FP,0.99,dataflow_blindspot,dataflow_blindspot,dynamic_rejection_with_trace,partially_solvable,high,high,main,copyFile,0.063953,no,no
161,363,363,14819747,19335986,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,uncaughtException,0.07619,no,no
162,364,364,3584508,19849797,1,0,1,FN,0.85,lexical_or_api_overlap,lexical_or_api_overlap,api_abstraction_plus_selective_dynamic,partially_solvable,medium,medium,copyResource,copyFile,0.235294,no,yes
163,367,367,19549489,10690321,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,copy,readData,0.022472,no,no
164,369,369,10540676,10547671,0,1,0,FP,0.95,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,medium,checkForUpgrade,retrieveTemplate,0.109756,no,no
165,373,373,10690321,4750967,0,1,0,FP,0.95,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,readData,patch,0.01487,no,no
166,374,374,17901739,17580775,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,setMembers,runInternal,0.092166,no,yes
167,375,375,3330775,19307120,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getJSONData,sendPost,0.246575,no,no
168,380,380,6159896,8588992,0,1,0,FP,1.0,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,md5,perform,0.106145,no,no
169,384,384,22418839,20073619,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,handleHandshake,getPagina,0.164835,no,no
170,385,385,3958807,10690321,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,loadBinaryStream,readData,0.035336,no,no
171,386,386,21821404,12724876,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getWebPage,loadURL,0.086614,no,no
172,388,388,293167,1005107,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,doVersionCheck,googleImageSearch,0.185185,no,no
173,390,390,442381,16353490,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,doVersionCheck,executePost,0.189474,no,no
174,391,391,14819747,14502142,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,copyFile,0.076471,no,no
175,392,392,14819747,22135199,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,testCodingEmptyFile,0.044554,no,no
176,394,394,22418839,12171364,0,1,0,FP,1.0,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,handleHandshake,getFrameworkFactory,0.158879,no,no
177,396,396,19307120,16079868,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,sendPost,readIntoList,0.209877,no,no
178,397,397,4531653,8588992,0,1,0,FP,0.95,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,md5,perform,0.054545,no,no
179,398,398,12678045,12724876,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,addQDInformation,loadURL,0.198529,no,no
180,399,399,10690321,6188784,0,1,0,FP,0.95,dataflow_blindspot,dataflow_blindspot,dynamic_rejection_with_trace,partially_solvable,high,low,readData,copy,0.040293,no,no
181,402,402,22401746,12171364,0,1,0,FP,0.98,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,sendRequest,getFrameworkFactory,0.09396,no,no
182,403,403,14783950,22114133,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,compressWithZip,actionPerformed,0.07109,no,no
183,404,404,16215393,12724876,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,importSequences,loadURL,0.103774,no,no
184,407,407,11475527,12171364,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,addDataFromURL,getFrameworkFactory,0.184615,no,no
185,416,416,11334468,21016435,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,wordFrequency,getFullScreenUrl,0.186813,no,no
186,418,418,18544890,12678045,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,get,addQDInformation,0.1875,no,no
187,419,419,10690321,12783713,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,readData,sendErrorMessage,0.051195,no,no
188,422,422,18544890,12039034,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,get,importRoles,0.289474,no,no
189,426,426,19307120,9319440,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,sendPost,load,0.25,no,no
190,429,429,12171364,1005108,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getFrameworkFactory,googleImageSearch,0.150442,no,no
191,430,430,20855053,22625683,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,init,downloadModel,0.144444,no,no
192,431,431,6301863,9450274,1,0,1,FN,0.95,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,doRawRequest,seeURLConnection,0.395833,no,yes
193,432,432,2396191,12197169,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getLinksFromURLFast,read,0.147059,no,no
194,433,433,21821404,16215393,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getWebPage,importSequences,0.161616,no,no
195,434,434,14819747,18238468,0,1,0,FP,1.0,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,testLoadSource,0.042781,no,no
196,436,436,5760649,22114133,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,createFile,actionPerformed,0.052083,no,no
197,437,437,20855053,160705,0,1,0,FP,0.95,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,medium,init,downloadFile,0.102041,no,no
198,448,448,22844377,10540676,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,scrapeForIsbns,checkForUpgrade,0.088235,no,no
199,450,450,22114133,21656668,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,actionPerformed,copyResourceToFile,0.057292,no,no
200,451,451,620855,7945594,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,doVersionCheck,fileDownload,0.204545,no,yes
201,452,452,14617444,665420,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readUNI,doVersionCheck,0.257143,no,no
202,454,454,10690321,19912848,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,readData,decodeFileToFile,0.064748,no,no
203,456,456,3584508,1769771,1,0,1,FN,0.9,library_context_missing,library_context_missing,context_recovery_then_expert,not_reliably_solvable_static,low,medium,copyResource,copyFile,0.235294,no,yes
204,457,457,4686922,22114133,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,extractResourceToFile,actionPerformed,0.053191,no,no
205,458,458,10690321,19810820,0,1,0,FP,1.0,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,readData,copyFileChannel,0.043796,no,no
206,459,459,14819747,12782570,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,logging,0.089552,no,no
207,463,463,665420,10540676,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,doVersionCheck,checkForUpgrade,0.098361,no,no
208,466,466,3584508,18748516,1,0,1,FN,0.9,lexical_or_api_overlap,lexical_or_api_overlap,api_abstraction_plus_selective_dynamic,partially_solvable,medium,medium,copyResource,copy,0.22,no,yes
209,468,468,14819747,12306305,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,doCopyFile,0.080645,no,no
210,470,470,20568568,9450274,1,0,1,FN,0.95,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,createHTML,seeURLConnection,0.10274,no,yes
211,472,472,17580775,614099,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,runInternal,doVersionCheck,0.108374,no,yes
212,479,479,18544890,7891509,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,get,PageLoader,0.132353,no,no
213,481,481,17202158,22401746,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readZoneIDs,sendRequest,0.090909,no,no
214,482,482,442381,18544890,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,doVersionCheck,get,0.227273,no,no
215,485,485,16353490,8665321,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,executePost,getNetworkServersIPs,0.268293,no,no
216,492,492,6301863,10540676,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,doRawRequest,checkForUpgrade,0.113095,no,no
217,493,493,20519261,20210699,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readReferenceText,getTicketsForQueue,0.160584,no,no
218,499,499,16353490,13152325,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,executePost,loadExistingAntlibs,0.151786,no,no
219,500,500,10690321,8216539,0,1,0,FP,0.95,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,readData,getFileContentAsString,0.044118,no,no
220,505,505,7764011,13152325,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readScalarpvviewerDocument,loadExistingAntlibs,0.117978,no,no
221,508,508,22625683,19276022,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,downloadModel,parse,0.084577,no,no
222,512,512,2396191,11082670,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getLinksFromURLFast,lookupFutureEvents,0.16129,no,no
223,513,513,12171364,11334468,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getFrameworkFactory,wordFrequency,0.194444,no,no
224,514,514,16353490,22875895,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,executePost,readVersion,0.235294,no,no
225,516,516,18544890,12724876,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,get,loadURL,0.183486,no,no
226,519,519,3584508,9805906,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyResource,dump,0.196429,no,yes
227,522,522,22418839,471804,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,handleHandshake,doVersionCheck,0.181818,no,no
228,523,523,14819747,1357662,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,copyFileTo,0.045198,no,no
229,524,524,2396191,19276022,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,getLinksFromURLFast,parse,0.109091,no,no
230,525,525,14794404,8588992,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,encryptPassword,perform,0.088235,no,no
231,526,526,11475527,17202158,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,addDataFromURL,readZoneIDs,0.288889,no,no
232,527,527,22114133,18974466,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,actionPerformed,copyFile,0.058201,no,no
233,529,529,9954926,22114133,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,simulate,actionPerformed,0.058824,no,no
234,534,534,2668853,14819747,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,decodeFileToFile,main,0.098901,no,no
235,535,535,7872659,22114133,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,genCustRatingFileAndMovieIndexFile,actionPerformed,0.068966,no,no
236,536,536,14758866,16142024,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getResourceAsStream,copyFile,0.172727,no,yes
237,539,539,442381,21016435,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,doVersionCheck,getFullScreenUrl,0.19,no,no
238,540,540,14038176,12724876,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,fetchUrl,loadURL,0.139535,no,no
