pair_id,case_id,source_line_no,function_id_a,function_id_b,label,graphcodebert_prediction,llm_bcb_style_prediction,error_type,confidence,failure_category,normalized_category,recommended_route,static_solvability,dynamic_solvability,execution_priority,method_name_a,method_name_b,token_jaccard,strict_clone,bcb_style_clone
591,4723,4723,14194234,2465747,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,File2String,postRequest,0.211765,no,yes
592,4726,4726,13439950,14194234,1,0,1,FN,0.85,library_context_missing,library_context_missing,context_recovery_then_expert,not_reliably_solvable_static,low,medium,readRemoteFile,File2String,0.27027,no,yes
593,4729,4729,17791385,18891988,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyFile,getFile,0.110236,no,yes
594,4732,4732,3584508,14231545,1,0,1,FN,0.95,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyResource,createTempFile,0.192982,no,yes
595,4739,4739,16388708,22114133,0,1,0,FP,0.95,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,medium,decodeFileToFile,actionPerformed,0.10101,no,no
596,4743,4743,19549577,8166767,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,callApiPost,invoke,0.098592,no,yes
597,4762,4762,17202158,10212189,0,1,0,FP,0.95,dataflow_blindspot,dataflow_blindspot,dynamic_rejection_with_trace,partially_solvable,high,high,readZoneIDs,getXML,0.26,no,no
598,4764,4764,19109981,9450274,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,startScript,seeURLConnection,0.1875,no,yes
599,4766,4766,3584508,14168494,1,0,1,FN,0.9,lexical_or_api_overlap,lexical_or_api_overlap,api_abstraction_plus_selective_dynamic,partially_solvable,medium,medium,copyResource,copyFile,0.142857,no,yes
600,4771,4771,14001795,6470716,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyOverWarFile,main,0.162162,no,yes
601,4783,4783,2221297,9450274,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getURLContent,seeURLConnection,0.392157,no,yes
602,4791,4791,19494842,14194234,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,callService,File2String,0.285714,no,yes
603,4797,4797,3584508,18504192,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyResource,copyFile,0.170213,no,yes
604,4799,4799,6301863,9526031,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,doRawRequest,register,0.146154,no,yes
605,4822,4822,14047629,10690321,0,1,0,FP,0.99,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,ExternalDecoder,readData,0.032374,no,no
606,4833,4833,6908537,2465747,1,0,1,FN,0.95,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,login,postRequest,0.324675,no,yes
607,4843,4843,7846688,8166767,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,postData,invoke,0.136364,no,yes
608,4849,4849,7945594,12039034,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,fileDownload,importRoles,0.181818,no,yes
609,4856,4856,5951610,620855,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,testNetworkHTTP,doVersionCheck,0.195402,no,yes
610,4858,4858,20939940,12490144,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,createJavaProject,createJCoPluginProject,0.18,no,yes
611,4862,4862,22114133,9846843,0,1,0,FP,0.95,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,medium,actionPerformed,getResponse,0.082192,no,no
612,4874,4874,22114133,14191679,0,1,0,FP,0.95,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,actionPerformed,EncodeReturn,0.023256,no,no
613,4877,4877,22114133,11673907,0,1,0,FP,0.98,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,actionPerformed,_checkLanguagesFiles,0.075221,no,no
614,4878,4878,7633336,8166767,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,executeHttpGet,invoke,0.163636,no,yes
615,4900,4900,3584508,11952735,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyResource,copyFile,0.123077,no,yes
616,4905,4905,22114133,18748516,0,1,0,FP,0.95,other,other,hybrid_review,partially_solvable,medium,low,actionPerformed,copy,0.052632,no,no
617,4909,4909,14038176,9450274,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,fetchUrl,seeURLConnection,0.304348,no,yes
618,4912,4912,13439950,7945594,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,readRemoteFile,fileDownload,0.1625,no,yes
619,4918,4918,14819747,10218878,0,1,0,FP,0.99,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,DecodeMapFile,0.083799,no,no
620,4944,4944,14819747,13595251,0,1,0,FP,0.98,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,descargarArchivo,0.067039,no,no
621,4964,4964,16550855,9450274,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,readPage,seeURLConnection,0.270833,no,yes
622,4971,4971,14038176,1005107,0,1,0,FP,0.98,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,medium,fetchUrl,googleImageSearch,0.159091,no,no
623,4976,4976,8801436,8754809,1,0,1,FN,0.95,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copy,launch,0.0875,no,yes
624,4978,4978,9526031,10547671,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,register,retrieveTemplate,0.142857,no,yes
625,4987,4987,3401153,20519261,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getHTML,readReferenceText,0.235294,no,yes
626,4988,4988,19134229,8754809,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,low,copyFile,launch,0.065116,no,yes
627,5001,5001,9210168,9450274,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,run,seeURLConnection,0.290323,no,yes
628,5008,5008,10690321,11032546,0,1,0,FP,0.95,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,readData,testCopyUnknownSize,0.029304,no,no
629,5029,5029,14758866,19134229,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getResourceAsStream,copyFile,0.121495,no,yes
630,5041,5041,7846688,9526031,1,0,1,FN,0.95,lexical_or_api_overlap,lexical_or_api_overlap,api_abstraction_plus_selective_dynamic,partially_solvable,medium,medium,postData,register,0.159722,no,yes
631,5049,5049,14168494,10690321,0,1,0,FP,0.95,other,other,hybrid_review,partially_solvable,medium,low,copyFile,readData,0.018657,no,no
632,5075,5075,3584508,2518655,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyResource,main,0.175439,no,yes
633,5087,5087,14819747,949327,0,1,0,FP,1.0,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,main,0.125,no,no
634,5095,5095,14819747,16719805,0,1,0,FP,1.0,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,copyFile,0.106742,no,no
635,5100,5100,6299111,14194234,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,retrieveQ,File2String,0.246753,no,yes
636,5102,5102,3584508,397240,1,0,1,FN,0.85,lexical_or_api_overlap,lexical_or_api_overlap,api_abstraction_plus_selective_dynamic,partially_solvable,medium,medium,copyResource,readAndRewrite,0.1,no,yes
637,5109,5109,10690321,18433984,0,1,0,FP,0.95,other,other,hybrid_review,partially_solvable,medium,low,readData,doUpload,0.087719,no,no
638,5120,5120,14390569,10690321,0,1,0,FP,0.95,other,other,hybrid_review,partially_solvable,medium,low,DialogHelper,readData,0.070552,no,no
639,5130,5130,7809093,1508930,1,0,1,FN,0.95,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getContent,httpRequestByPOST,0.3125,no,yes
640,5146,5146,21821404,9450274,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getWebPage,seeURLConnection,0.123596,no,yes
641,5164,5164,19584877,22114133,0,1,0,FP,0.99,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,encodeFileToFile,actionPerformed,0.10101,no,no
642,5180,5180,3584508,20375440,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyResource,copyFile,0.3125,no,yes
643,5181,5181,22114133,19251426,0,1,0,FP,1.0,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,actionPerformed,recurseFiles,0.074627,no,no
644,5186,5186,22114133,23611770,0,1,0,FP,0.95,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,actionPerformed,handle,0.133065,no,no
645,5212,5212,13596891,20073619,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,doTransfer,getPagina,0.138889,no,yes
646,5223,5223,22114133,11562165,0,1,0,FP,0.95,other,other,hybrid_review,partially_solvable,medium,low,actionPerformed,streamContains,0.03125,no,no
647,5243,5243,11477906,22114133,0,1,0,FP,0.95,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,loadDefaultSettings,actionPerformed,0.055,no,no
648,5260,5260,10690321,300397,0,1,0,FP,0.9,dataflow_blindspot,dataflow_blindspot,dynamic_rejection_with_trace,partially_solvable,high,low,readData,readAndRewrite,0.03268,no,no
649,5266,5266,3584508,6188784,1,0,1,FN,0.85,dataflow_blindspot,dataflow_blindspot,dynamic_equivalence_oracle,partially_solvable,high,high,copyResource,copy,0.218182,no,yes
650,5271,5271,3584508,13666876,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyResource,transformSingleFile,0.120879,no,yes
651,5275,5275,6470716,23510383,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,main,saveProject,0.109005,no,yes
652,5281,5281,7633336,1508930,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,executeHttpGet,httpRequestByPOST,0.22973,no,yes
653,5284,5284,5399593,8588992,0,1,0,FP,0.95,other,other,hybrid_review,partially_solvable,medium,low,encrypt,perform,0.035088,no,no
654,5290,5290,22114133,15768167,0,1,0,FP,1.0,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,actionPerformed,copyFile,0.058201,no,no
655,5296,5296,20310134,22114133,0,1,0,FP,0.95,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,copyFile,actionPerformed,0.062827,no,no
656,5299,5299,8983517,7846688,0,1,0,FP,0.98,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getUser,postData,0.178571,no,no
657,5306,5306,11049257,8588992,0,1,0,FP,0.98,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,generate,perform,0.080402,no,no
658,5307,5307,807346,9450274,1,0,1,FN,0.85,lexical_or_api_overlap,lexical_or_api_overlap,api_abstraction_plus_selective_dynamic,partially_solvable,medium,medium,runScript,seeURLConnection,0.125,no,yes
659,5322,5322,18891988,19868933,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getFile,copyFromFileToFileUsingNIO,0.142857,no,yes
660,5327,5327,3584508,539195,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyResource,copy,0.277778,no,yes
661,5329,5329,8588992,15500892,0,1,0,FP,1.0,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,medium,perform,getRandomGUID,0.073298,no,no
662,5352,5352,14758866,4716110,1,0,1,FN,0.95,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getResourceAsStream,copyFile,0.102041,no,yes
663,5359,5359,21642215,7633336,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,addIDs,executeHttpGet,0.077519,no,yes
664,5374,5374,19584877,6470716,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,encodeFileToFile,main,0.22619,no,yes
665,5381,5381,22875895,14194234,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,readVersion,File2String,0.342857,no,yes
666,5426,5426,9526031,10212189,1,0,1,FN,0.9,boilerplate_overlap,boilerplate_overlap,api_abstraction_plus_selective_dynamic,partially_solvable,medium,medium,register,getXML,0.165354,no,yes
667,5427,5427,17716716,8588992,0,1,0,FP,0.95,other,other,hybrid_review,partially_solvable,medium,medium,plainToMD,perform,0.076087,no,no
668,5428,5428,810342,807346,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,doVersionCheck,runScript,0.214286,no,yes
669,5429,5429,6840241,22114133,0,1,0,FP,0.95,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,copy,actionPerformed,0.036082,no,no
670,5446,5446,7044153,2465747,1,0,1,FN,0.9,lexical_or_api_overlap,lexical_or_api_overlap,api_abstraction_plus_selective_dynamic,partially_solvable,medium,medium,sendExceptionToServer,postRequest,0.25,no,yes
671,5449,5449,2465747,8166767,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,postRequest,invoke,0.166667,no,yes
672,5468,5468,771802,22114133,0,1,0,FP,0.98,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,medium,createOutputStream,actionPerformed,0.073733,no,no
673,5479,5479,7468819,2465747,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,run,postRequest,0.228916,no,yes
674,5489,5489,19944975,10690321,0,1,0,FP,0.85,other,other,hybrid_review,partially_solvable,medium,low,writeConfiguration,readData,0.055762,no,no
675,5493,5493,3401153,10212189,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getHTML,getXML,0.246377,no,yes
676,5494,5494,21821404,807346,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getWebPage,runScript,0.125,no,yes
677,5514,5514,3584508,9109613,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyResource,fileCopy,0.211765,no,yes
678,5527,5527,8588992,21999120,0,1,0,FP,0.95,other,other,hybrid_review,partially_solvable,medium,low,perform,encrypt,0.048485,no,no
679,5557,5557,3584508,14598566,1,0,1,FN,0.95,lexical_or_api_overlap,lexical_or_api_overlap,api_abstraction_plus_selective_dynamic,partially_solvable,medium,medium,copyResource,copyFileByNIO,0.142857,no,yes
680,5561,5561,471804,5836744,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,doVersionCheck,read,0.253968,no,yes
681,5564,5564,17724879,8588992,0,1,0,FP,0.95,other,other,hybrid_review,partially_solvable,medium,low,getDigest,perform,0.056818,no,no
682,5567,5567,21754659,18891988,1,0,1,FN,0.85,dataflow_blindspot,dataflow_blindspot,dynamic_equivalence_oracle,partially_solvable,high,high,getButtonSonido,getFile,0.135593,no,yes
683,5578,5578,2396191,12171364,0,1,0,FP,0.98,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getLinksFromURLFast,getFrameworkFactory,0.153846,no,no
684,5595,5595,21425787,22114133,0,1,0,FP,0.95,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,copyFile,actionPerformed,0.042105,no,no
685,5596,5596,1508930,614099,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,httpRequestByPOST,doVersionCheck,0.224719,no,yes
686,5606,5606,3584508,20011285,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyResource,copy,0.173333,no,yes
687,5611,5611,14688886,8983517,0,1,0,FP,1.0,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,populateResources,getUser,0.181034,no,no
688,5620,5620,2221297,8166767,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getURLContent,invoke,0.20354,no,yes
689,5642,5642,3401153,22401746,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getHTML,sendRequest,0.128378,no,yes
690,5655,5655,14819747,23510383,0,1,0,FP,1.0,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,main,saveProject,0.085526,no,no
691,5667,5667,7044685,8588992,0,1,0,FP,0.99,other,other,hybrid_review,partially_solvable,medium,low,encrypt,perform,0.053892,no,no
692,5668,5668,3401153,22442270,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getHTML,handledRun,0.201754,no,yes
693,5671,5671,8588992,6756635,0,1,0,FP,0.9,other,other,hybrid_review,partially_solvable,medium,low,perform,MD5,0.047337,no,no
694,5683,5683,18891988,14598566,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getFile,copyFileByNIO,0.115702,no,yes
695,5698,5698,7118860,4562786,1,0,1,FN,0.9,lexical_or_api_overlap,lexical_or_api_overlap,api_abstraction_plus_selective_dynamic,partially_solvable,medium,medium,getEncoding,GetResponse,0.276923,no,yes
696,5714,5714,2022160,22114133,0,1,0,FP,0.95,other,other,hybrid_review,partially_solvable,medium,low,write,actionPerformed,0.065728,no,no
697,5731,5731,14758866,3184073,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getResourceAsStream,copyFile,0.224299,no,yes
698,5733,5733,3584508,7458833,1,0,1,FN,0.9,lexical_or_api_overlap,lexical_or_api_overlap,api_abstraction_plus_selective_dynamic,partially_solvable,medium,medium,copyResource,copyParseFileToCodeFile,0.297872,no,yes
699,5744,5744,3584508,8132219,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyResource,copyFile,0.175439,no,yes
700,5760,5760,293167,1985677,0,1,0,FP,0.98,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,doVersionCheck,SRWGuiClient,0.142132,no,no
701,5766,5766,7945594,11962480,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,fileDownload,read,0.179775,no,yes
702,5774,5774,14758866,21656668,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getResourceAsStream,copyResourceToFile,0.104762,no,yes
703,5782,5782,22114133,530882,0,1,0,FP,0.95,other,other,hybrid_review,partially_solvable,medium,low,actionPerformed,readAndRewrite,0.021459,no,no
704,5784,5784,22114133,8932510,0,1,0,FP,0.95,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,medium,actionPerformed,doPost,0.072874,no,no
705,5793,5793,3401153,324679,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getHTML,import_hints,0.142857,no,yes
706,5810,5810,6470716,9236363,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,main,unJarStart,0.131868,no,yes
707,5855,5855,647224,10690321,0,1,0,FP,1.0,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,uploadFile,readData,0.068592,no,no
708,5864,5864,6890417,7166270,1,0,1,FN,0.85,boilerplate_overlap,boilerplate_overlap,api_abstraction_plus_selective_dynamic,partially_solvable,medium,medium,main,issueCommandToServer,0.130435,no,yes
709,5872,5872,6301863,8166767,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,doRawRequest,invoke,0.137931,no,yes
710,5882,5882,3584508,14502142,1,0,1,FN,0.95,lexical_or_api_overlap,lexical_or_api_overlap,api_abstraction_plus_selective_dynamic,partially_solvable,medium,medium,copyResource,copyFile,0.235294,no,yes
711,5883,5883,3584508,947406,1,0,1,FN,0.95,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyResource,copy,0.294118,no,yes
712,5889,5889,3584508,536614,1,0,1,FN,0.9,lexical_or_api_overlap,lexical_or_api_overlap,api_abstraction_plus_selective_dynamic,partially_solvable,medium,medium,copyResource,readAndRewrite,0.1,no,yes
713,5901,5901,9081749,8588992,0,1,0,FP,0.95,other,other,hybrid_review,partially_solvable,medium,medium,encrypt,perform,0.085714,no,no
714,5921,5921,6470716,9261777,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,main,main,0.270588,no,yes
715,5940,5940,6890417,2465747,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,main,postRequest,0.186916,no,yes
716,5954,5954,12055086,22114133,0,1,0,FP,0.95,other,other,hybrid_review,partially_solvable,medium,low,copyDeleting,actionPerformed,0.057292,no,no
717,5985,5985,6890417,7143591,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,main,getWebByUrl,0.152,no,yes
718,5995,5995,6470716,18489832,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,main,downLoadZippedFile,0.158537,no,yes
719,6001,6001,6908537,471804,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,login,doVersionCheck,0.177778,no,yes
720,6005,6005,14819747,19687456,0,1,0,FP,0.99,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,testReadPerMemberSixSmall,0.038674,no,no
721,6017,6017,7166270,9450274,1,0,1,FN,0.95,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,issueCommandToServer,seeURLConnection,0.231884,no,yes
722,6018,6018,21754659,10690321,0,1,0,FP,0.95,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,getButtonSonido,readData,0.062696,no,no
723,6022,6022,3584508,12766394,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyResource,testReadHelloWorldTxt,0.090909,no,yes
724,6043,6043,17475530,14819747,0,1,0,FP,0.95,other,other,hybrid_review,partially_solvable,medium,low,testAddLinkToImage,main,0.046154,no,no
725,6057,6057,14168494,18891988,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyFile,getFile,0.106557,no,yes
726,6059,6059,12146394,8588992,0,1,0,FP,0.95,other,other,hybrid_review,partially_solvable,medium,medium,md5Crypt,perform,0.082524,no,no
727,6061,6061,3401153,620855,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getHTML,doVersionCheck,0.218391,no,yes
728,6062,6062,5951610,22875895,1,0,1,FN,0.85,lexical_or_api_overlap,lexical_or_api_overlap,api_abstraction_plus_selective_dynamic,partially_solvable,medium,medium,testNetworkHTTP,readVersion,0.246575,no,yes
729,6068,6068,807346,10212189,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,runScript,getXML,0.203704,no,yes
730,6071,6071,3584508,4118412,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyResource,compress,0.193548,no,yes
731,6084,6084,7166270,14194234,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,issueCommandToServer,File2String,0.152174,no,yes
732,6093,6093,6890417,6908537,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,main,login,0.141593,no,yes
733,6106,6106,10690321,20019847,0,1,0,FP,0.95,library_context_missing,library_context_missing,context_recovery_then_dynamic,not_reliably_solvable_static,low,low,readData,copyFile,0.030189,no,no
734,6114,6114,18793482,20375440,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,modifyApplicationMessage,copyFile,0.138298,no,yes
735,6127,6127,22441244,10690321,0,1,0,FP,0.99,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,send,readData,0.066998,no,no
736,6139,6139,20519261,9450274,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,readReferenceText,seeURLConnection,0.231884,no,yes
